user_id,avg_posts_per_day,posting_time_std,engagement_burst_score,followers_following_ratio,avg_comment_length,unique_words_ratio,account_age_days,profile_completeness,night_activity_ratio,label
USER_249,9.554132535177661,3.284893634986841,0.1659302622085408,1.8136002807401326,50.64254857683789,0.620122509232152,1828,0.6674396193736147,0.22266030273633974,0
BOT_174,146.77591856141748,1.1026321072639698,0.9391886097338661,0.29643949302344913,3.2250796696285935,0.16850456544605924,20,0.40642591061412103,0.9454190090058181,1
USER_71,4.0361099209218345,3.16838201937232,0.08748555556261568,2.378276520481166,44.64601146123943,0.5109909074048115,847,0.9580135435413748,0.05731556061260485,0
USER_227,4.5321236760653205,4.052534698326715,0.2702651608828292,2.0383206886276617,38.63851383434729,0.6237314906165732,451,0.7859419123253083,0.18682238291324327,0
BOT_210,132.31006840498793,1.2654888722780007,0.9954523596887004,0.24659160624727916,2.8525708903309144,0.07280372796929722,146,0.1967575313035356,0.7434862101668054,1
BOT_235,158.3678172892258,1.8950548867766133,0.8256776348513644,0.03207794925218705,1.2697623088541015,0.18299063228607004,50,0.3395914032708842,0.762842595650251,1
BOT_101,145.46156168956708,1.8148505226911766,0.715547061046728,0.16715127473972385,9.42591021619321,0.09850573431732812,44,0.3617170209299848,0.80218204716418,1
USER_686,8.234330906741022,3.8068367919419157,0.3930958163641544,4.401770820705263,53.71990158541654,0.7634085830252066,816,0.8546771657431766,0.19923772178500512,0
USER_602,2.0579617013519798,4.975776487361525,0.12677704870691256,2.5377116237794706,47.67378027232403,0.7075535884274663,2760,0.9090090367050178,0.08503834477922374,0
USER_647,2.8388474505907326,5.869749330345052,0.20444545539580022,3.214604402078134,30.17599962201056,0.6402275323800277,2804,0.9623397559997223,0.06425287582187605,0
USER_46,6.916181339531157,6.2975538432038505,0.3967850988954573,4.949782435866484,57.733317843953444,0.9180394503976405,324,0.6397984904722552,0.21981702462399197,0
BOT_139,195.7673124081441,0.25456268321960956,0.8130833288274723,0.10143419797087698,1.2758725198522547,0.18905014518864433,13,0.38480560813231235,0.8230835305000176,1
USER_321,7.383887456253486,3.4688826312850827,0.15238073800939,1.2481489865736528,43.8562131741282,0.8873263098965087,2371,0.6800616844997467,0.009847649645772038,0
USER_199,6.999404311419573,7.876715667395352,0.21773795505372845,2.905516486203389,51.06297101864227,0.8353636627213004,1921,0.8450737378698429,0.16539521719884423,0
USER_70,4.411846438047426,4.297882246375246,0.2988313068516116,1.8111248277698502,46.3509263507067,0.9850584432092161,2371,0.6649993661897765,0.02491162734305593,0
BOT_198,183.0629636397676,1.9513501345657163,0.9089952471630677,0.23607949733435846,6.554304879436271,0.1944672667383761,109,0.42196271073657543,0.9533859051944242,1
USER_387,7.054326947880082,6.057318056128304,0.04931351171957874,2.5208533136069415,24.97115624015533,0.6005876161444397,1338,0.7789091872628489,0.13565488180803237,0
USER_284,3.542251837330033,5.7633113388837405,0.06057820877414293,1.975292770486182,30.273583816520922,0.6647652068869984,1559,0.725272820281454,0.14302616265249843,0
USER_601,3.066383446785718,7.828736049098738,0.09941592837097041,2.790315681899214,32.747843986386854,0.928514514165289,419,0.9453965801851273,0.25870047493191944,0
BOT_59,98.79954961448965,1.1934009379641701,0.8712334914006735,0.22402974876364742,6.237742617229589,0.18500346850970167,78,0.18195250966028503,0.87699713066769,1
USER_28,1.9482843002577082,5.894033772559703,0.11577580864779519,0.9977161949292238,20.879396996582223,0.6808330415975214,478,0.6673762204527661,0.240411460639091,0
BOT_96,128.40992440729912,1.7309842285017225,0.7865891659720767,0.2760209368840504,2.507343240331628,0.09112409998397089,27,0.49340858908608887,0.7816006484784459,1
USER_12,9.676705748410974,6.7587349619792025,0.32974017889973983,0.5010216719821499,38.827249497557005,0.8933615073667704,529,0.8616943119781271,0.10394078612360015,0
USER_674,8.231838935163431,5.250293197131127,0.00428611907814358,4.851358315782419,20.299409209423658,0.902546688399763,1758,0.8881071695789582,0.2783701889586081,0
BOT_299,62.8021197490652,0.17765037090630986,0.7256525592563404,0.04772500963788327,8.770002846146427,0.05181627128523312,107,0.29741863213604747,0.6987295476807609,1
BOT_277,147.49458961666477,1.8605164878068394,0.8976771825730454,0.041024385259817935,7.860566212989542,0.1156404686083088,36,0.3443120284303073,0.9290139177536787,1
USER_624,9.638765224421098,3.8011280048825316,0.264925495492288,3.068842713254427,53.68390172803744,0.5019151452501613,2515,0.9800844823461721,0.059086089062616406,0
USER_301,3.0186413495654056,4.836953643485352,0.38837609984184746,1.3841913513029502,43.84100218150235,0.5995784487985335,1523,0.7761738282624184,0.2709292521147929,0
USER_139,3.3391448131854955,6.387658069418423,0.284854818352242,3.9885554250457522,57.149139203556786,0.6687385228564859,739,0.7534138049735908,0.1089567371148675,0
USER_537,6.672224975105421,5.088334979084974,0.3731011756241253,2.237229210433261,17.33041501800016,0.5443866334781163,1965,0.8509033602543913,0.26455644024620484,0
USER_270,1.6404245665608954,7.298973374058228,0.023426122113813543,4.275948644598252,20.58571860739854,0.6233282234223889,192,0.6837626855799734,0.18530837585657725,0
USER_579,9.575335153022554,6.387190356141472,0.20178237666774215,0.6771284591887827,32.97814887527609,0.8385189074410051,1870,0.996836874811528,0.12240602738552432,0
BOT_261,198.50807751563949,0.5046319068669304,0.8359866504244082,0.04737226156729911,6.861096793373429,0.17665356241094243,126,0.4802124210344815,0.6904115991263999,1
USER_278,7.242562517264157,3.877458136906787,0.0317121138524767,3.081034760120195,17.838021432581964,0.7068327617916035,2142,0.7280724669713754,0.012099048315453897,0
BOT_23,104.95427649405376,0.6318744041972914,0.8453568955573063,0.2419580242247214,9.49254328150839,0.06521312426738249,104,0.14563831395517335,0.7824946035822168,1
BOT_30,141.13172778521576,0.776348089437397,0.9140048757653657,0.050413261481119,9.04689283311221,0.09669615487340055,68,0.145907548747687,0.7419085167343937,1
USER_317,6.31574050595174,6.751328819694211,0.112133901020565,1.8624880772238523,51.07356263880954,0.860724578554786,326,0.7050773239520021,0.14032746928727385,0
BOT_10,53.08767414437037,0.9340456993407086,0.7117936419523296,0.18118553332929424,4.835631720123756,0.17194786080741403,51,0.12090315171440952,0.7237490871451129,1
BOT_221,135.24629050032075,0.8236926275989408,0.7013896069013809,0.28713893448662847,5.565113278195532,0.06820774091336435,148,0.3671218732905627,0.895147807424612,1
USER_520,5.898285695023279,4.923055379893841,0.12256617974041456,2.348291945709554,59.40069810327108,0.7623361533428111,729,0.9328649814916473,0.24091365740276394,0
BOT_296,165.49903296479164,1.3683597031899517,0.787944319078304,0.2923118010614451,6.575413114086531,0.15744850820940237,107,0.23808925712067686,0.6250758486487463,1
BOT_54,139.68499682166276,0.2340806200608167,0.8294978638689038,0.13144345221870118,7.170087585060743,0.08421196579233989,17,0.20344833395521553,0.8234569585801701,1
USER_242,5.5536211696143845,6.119992427644912,0.2632408872225968,3.8703341788717935,16.49285067089405,0.9842095652502039,189,0.9282566241417916,0.18344845581575972,0
BOT_209,74.1212077126248,1.478867065937884,0.7339714137522265,0.054629812838557966,8.814441524619328,0.147530163859723,113,0.13861378807817634,0.7197582353486724,1
USER_304,8.635828411814723,7.225604257480174,0.016114207511199387,1.9493039083807837,25.18675231125497,0.9577081007333517,1905,0.7954419703511939,0.2233104612911972,0
USER_392,8.495473391094439,7.424275588480022,0.2737256995701379,0.9798062852146905,14.41984835733792,0.9038129347814876,1361,0.7703572620146727,0.2282114418131685,0
USER_362,1.2267407256330642,4.405248750834446,0.19331771398653008,2.8310469411924406,28.76606728865069,0.9623293047911234,1606,0.7224956980913602,0.17851390347712834,0
USER_566,7.166208788870357,4.15690318188424,0.25824103082336464,2.0436202066551097,38.78962355611549,0.7637898112126752,303,0.9206570359325469,0.12086700931501458,0
BOT_70,165.8367153944986,0.29147820261711066,0.7520120785884264,0.20246463795516795,7.254836975138883,0.13799126947632112,149,0.4636880823446241,0.7723940882053185,1
USER_243,2.9876750466670803,4.368202089303859,0.3990997556040803,2.1064209326089873,43.80978731782696,0.7702763376944621,228,0.6150789561690683,0.20880942209673412,0
BOT_107,163.3326707814573,0.12059153781256689,0.9429623337563904,0.2562667389539426,8.215552747628127,0.17005347617335426,118,0.42144141417661407,0.6640099745852776,1
USER_193,7.81579186420995,7.866913095824106,0.23422549151732075,4.846245438732497,53.48479424258169,0.688095234384811,1730,0.6225527415412926,0.2200205548004717,0
USER_290,4.749092456340629,4.393215315575182,0.2346495673134651,2.0300197372695146,22.616137213187262,0.936680558920719,581,0.7282144667225983,0.2600823128491537,0
USER_441,6.910804571271013,4.358165906371848,0.34656927341588006,3.5437926600950274,30.33868742860026,0.8805029914747777,1683,0.7512099797737608,0.15605422097002788,0
BOT_292,173.39008409894873,0.4455721603583752,0.9490659593700974,0.11030608651635744,3.045426645368363,0.1268332881219012,70,0.25880601649487667,0.804451655694892,1
BOT_289,138.62498908535161,0.3886151176733592,0.7729516572998362,0.21536990570713166,5.038242603602776,0.12776120329178065,80,0.3050670903825666,0.8994580936504799,1
USER_352,7.310528754312338,5.190893066241722,0.266608790677214,0.6652082456737999,46.871572071356105,0.5276799084692048,915,0.6294253416863063,0.1726503055407177,0
BOT_39,116.0228740609402,0.2858849052369028,0.8131852489313868,0.17718977789913354,2.6697296413280904,0.12877450755005904,164,0.1663098160653103,0.8450293873379277,1
USER_289,1.0001047127982954,3.9263517769166185,0.3020534469780784,4.345463269409811,38.22970406451607,0.6017555541659432,1905,0.7793631364063731,0.08960164721626492,0
USER_7,8.100392245984064,5.742095814967813,0.1645215888264925,2.0525757796605477,19.612895923404597,0.5260118775147234,1161,0.8073971899768961,0.032783833610447975,0
USER_379,5.974363681466907,6.8762202591747466,0.2582288725709712,4.253738486937986,58.27243173003106,0.7054081977837139,1956,0.6124227504140622,0.06278632845903595,0
BOT_66,71.1386337462144,1.926262071265437,0.7737873185153524,0.21852331250343118,4.532442007660164,0.15013248489372058,179,0.4088049905239962,0.919352136207341,1
BOT_275,125.22744420307994,1.90408918494952,0.7468457792098571,0.16659576011759808,7.0083404700722625,0.09731103436220193,84,0.29281642324483304,0.6967726721262119,1
BOT_67,170.32954711310595,1.8201662197165211,0.7482044119778667,0.09616529753072074,5.319449512454112,0.06433029707520023,174,0.11086696849022393,0.9289689494673113,1
USER_18,7.334713824708981,6.711265935995436,0.10825757679270627,0.8042213726257241,14.428916981832204,0.878155048490147,611,0.8050304863696847,0.1352959507945031,0
USER_248,3.54230869579324,7.111906055926772,0.3533094405704895,1.4182897484597026,15.282517272446535,0.7328627888337488,974,0.6033418816688554,0.15619660612023345,0
USER_698,6.910565362494472,4.959552814719546,0.18321144663354746,1.730635319187409,28.812966466521097,0.5260362031106349,2766,0.69203379674299,0.2597181711320381,0
USER_414,6.775609575687024,3.4618026405568925,0.0387862683861699,1.6238488065320984,13.534830409218308,0.9176220300794329,1425,0.8415020575350451,0.08101753983046671,0
USER_453,1.1359961579302753,5.9804097761915305,0.053203919562931516,1.4409381406532642,46.610960315611116,0.8485065069671315,661,0.8072873262543709,0.2868663520930883,0
USER_27,3.6824698777549885,7.445639619700049,0.3464406181511339,3.7342315096799106,33.01645253213825,0.7331872972522743,2856,0.8177845328596675,0.2079508080761538,0
USER_82,5.671290521165939,7.980788367493894,0.18613477357579444,1.9418057876309671,26.68882985348989,0.5779257682757217,1433,0.6702860983347303,0.2226930736601173,0
USER_151,2.2084736581204796,3.8967800514462048,0.2428541123534308,1.911664061407203,56.53361277811992,0.9212691146993185,947,0.6051061706071589,0.21915439620789798,0
USER_222,9.275779221904447,3.6483948911211765,0.1263092604997984,2.082424425538574,12.850119377596698,0.8723753658149611,2300,0.9318575221411713,0.2739617885442517,0
BOT_218,147.44493485708222,1.9758246456983946,0.7164284916466094,0.08702401235072475,5.069791254550918,0.19755183878951205,161,0.11925713439134139,0.9313877197796468,1
USER_487,1.8336293474623049,4.481788067566442,0.2397197148025555,1.8702069095931368,41.57721893380801,0.7667401043723914,2765,0.772603247939057,0.2064091556855944,0
USER_136,6.723592364473556,3.2667399849444885,0.31192835360402726,0.9890714271861143,16.78307335801889,0.5430678857745181,1049,0.9655258090499776,0.12618907106364582,0
USER_464,1.9531522396338188,5.833026294527315,0.14312449973423721,0.890179554180381,43.46341458754175,0.6353418021508656,647,0.819573009799735,0.24309098973699975,0
BOT_88,183.08191138644898,1.5261680281176309,0.930847879957581,0.08145658963934096,1.298827979122299,0.11422994223884222,150,0.313211546898456,0.6286847555390603,1
BOT_63,103.51299900403839,1.1366718997002765,0.7711680375207983,0.12289572807217318,5.09698134173621,0.09122090533222042,158,0.19551848455261572,0.722525399511285,1
USER_526,1.6161284740022026,6.419332259176716,0.03511529482326399,2.157125483278099,24.064228177651707,0.7249019953522143,1537,0.9161039615766775,0.19446275323456677,0
USER_416,6.690539382738758,5.976064170634373,0.31900561811859435,4.334217871121118,36.739973314059625,0.9208077298789077,1731,0.8943814242060713,0.19620692329762812,0
USER_51,6.469769100274503,7.695342397251458,0.3462249532688814,2.9227774067913095,23.339727471691543,0.627331882944981,2041,0.761114213618598,0.17555843561785614,0
USER_636,6.682770290965387,4.16906416546532,0.067543385348158,3.6180900996114547,56.80815207754983,0.7039471183900952,2252,0.6515915631708661,0.010683645081852444,0
BOT_256,190.42321612411715,0.3546289340562174,0.7109649003544284,0.05599548053499137,7.20574075928405,0.19393649664815504,5,0.30494551101831624,0.9716912214527416,1
USER_335,4.3235269319398695,5.98455345273328,0.3303729234200065,2.0049913720314683,59.280036697640014,0.5318007181888986,1386,0.8485857690627139,0.039781197224043316,0
USER_344,8.755218134086107,5.552903787297799,0.2502603157709106,1.7453935937808887,31.507136604841314,0.7028572120904739,1089,0.9079089229542342,0.04689943151785157,0
USER_254,7.828986283815927,6.336061685970906,0.024578516052315005,3.7180625891759957,51.72291264280483,0.5821352247279641,2576,0.8687117081019464,0.10066716050899714,0
USER_659,7.510992961194208,4.376195905185042,0.290148640093943,2.4431319279849975,18.442964468351768,0.8180528173218093,1862,0.9128007302375766,0.17564578149451068,0
BOT_168,56.11627123321459,0.52483209318696,0.8026245246147722,0.11284042571582518,2.6171479798321777,0.06745495968282142,149,0.18505775054843845,0.9508362324072756,1
USER_617,5.673021137021846,7.692648917365652,0.04798117669238793,1.664565837640358,41.15689268739127,0.7298163771782301,2215,0.6655681048187779,0.07951047544216423,0
USER_228,7.788384760123204,7.045118201458382,0.15837489047837994,2.45162449094171,50.97478426930262,0.8226188222766658,2473,0.8522354789234174,0.12385181932767192,0
USER_523,7.685933443011451,7.66277439209656,0.17059989889674446,3.6127405136060995,44.23625819405023,0.9534332886699179,538,0.6054559383343524,0.028707034817400345,0
USER_685,4.379220356198504,5.649702934651165,0.05534863788822264,2.275157258774859,19.909819321083408,0.5490222690554699,971,0.7792683388085274,0.0868493595359159,0
USER_516,8.546426504587224,4.10619348223032,0.07231406022495182,3.190136060306813,54.623454697600586,0.849763935201286,988,0.6268962536208146,0.241278346313535,0
BOT_86,159.4409267507096,0.6358656878854823,0.8714838068409699,0.20963669496404344,1.7907984923035003,0.15427168310713907,151,0.25838818906498195,0.8547609269818972,1
USER_132,8.031896701725746,6.247544648537237,0.2599152187057198,2.264980070450931,13.76393583258368,0.8033581009850019,894,0.6900828400864807,0.12068840342289561,0
BOT_184,88.69124415727333,1.2101971926538906,0.7544793150404276,0.28397228646450895,6.910629980871629,0.06987870091127726,120,0.44582544380906797,0.9462308582498209,1
USER_678,8.896154078195547,4.0556297127901875,0.14287693359721795,3.0614290840824245,48.793253260139345,0.6517519545739761,225,0.8273888808627279,0.07879008370982209,0
USER_234,3.2590124493607022,5.422689975400054,0.048178935998626174,3.8373227935335,46.761425905079804,0.9900027315984085,1334,0.8942082823174324,0.025679865846830494,0
BOT_294,69.05907689778272,1.8038979788214224,0.9004255409711939,0.023265189805628726,6.431037340432401,0.05625093509035764,73,0.3468266064471205,0.7104678231283598,1
USER_592,8.541175373666231,5.4201028625470205,0.3587981157457645,2.9099411289400923,58.116902874060344,0.9089817471745768,2081,0.6455047835218197,0.004499550113141004,0
USER_125,9.664915152278855,7.640910490569757,0.26602239560265245,0.6791514775058922,36.40946308781781,0.9334107428442446,2929,0.7748592420180138,0.24714052497616135,0
USER_413,9.50003724424873,3.3090423034461134,0.0947695975586894,2.9588318339545943,41.865107826901195,0.5124086057225745,2445,0.6314794306830037,0.12417781741577666,0
BOT_260,142.25108400487545,1.4377515593885248,0.9326582850085032,0.24948685766378118,4.544779650887426,0.11815660018399414,4,0.36088970381818897,0.7905747945375167,1
BOT_237,53.647394964718075,0.5699613933120755,0.8087181697349899,0.15359249283405255,7.342126864629821,0.07919337677311476,107,0.13754291392934248,0.7395282135877917,1
USER_259,9.033024047378271,7.200540392195999,0.06057292574798532,2.862722031104231,42.02236369966264,0.9677615113794287,2136,0.8700519543377678,0.25418902366064816,0
USER_283,5.851850974624078,4.149133628988093,0.05738778280720802,1.0372145510218855,32.39858281910949,0.7490946495869896,1958,0.6844833034351807,0.15256166744931238,0
USER_145,7.369492152407747,6.485679029459046,0.3830526585090352,4.6294127505699505,23.75494407795622,0.91814565655123,2878,0.6153455445422804,0.24076822444548837,0
USER_567,1.9938867706999241,5.5121364358318825,0.3738175522862062,4.946558341795859,42.25750416504517,0.8277179892203306,1532,0.7766136041515588,0.2721729501831236,0
USER_500,1.8225233769859877,6.069851531626163,0.25027276490454103,3.9028650534805123,30.946181239645934,0.5181703741581212,2557,0.9776379143721459,0.1332339015526219,0
USER_299,7.564103146791967,4.872741216897906,0.04973833657234814,2.9090649562774553,32.64416802077558,0.9282859943416679,1996,0.8602426093008413,0.24759252072689472,0
USER_549,3.7094147005088174,4.867289725663526,0.3519009609177375,3.009599110334537,30.32313589760361,0.6733593806179556,504,0.8174382299645169,0.020958576205398503,0
BOT_265,161.11529266313067,1.220843605023803,0.8678920993924654,0.24721043699452802,1.4339083497450043,0.098701389033509,24,0.3536416125505325,0.7431256336454195,1
USER_695,4.326167794840958,6.398486084166726,0.3281013275779559,1.9444867053840402,19.799009235088096,0.666852103787815,1585,0.9367234836115276,0.22609984137287437,0
USER_229,9.265837889308678,3.7346096179188537,0.3025015165689737,4.318122984828191,26.33694452843168,0.8254858726092722,1379,0.7798395624030949,0.2579563471005365,0
BOT_55,188.2811352534675,1.3205966285919997,0.7382740908386691,0.12111017319235425,4.872753054095164,0.08180672598623401,168,0.16588254137291836,0.7372669412690633,1
BOT_120,171.11602327460938,1.6040001830791122,0.9815021370463113,0.21225187750158356,3.223929106091318,0.11978084184255773,144,0.3109598488490706,0.7153621751274983,1
BOT_215,85.58736312452001,0.15009725154477882,0.8556514171378216,0.17822500027296523,9.429451230654653,0.19922994757546508,57,0.21889512308344689,0.6035453140453876,1
BOT_25,167.77639420895204,1.5020041417219603,0.8106740918709316,0.016516099412834044,6.74673352897677,0.0885164851580762,73,0.19012677198049405,0.6484100001940772,1
BOT_72,50.828317568540356,0.27944162543626394,0.7240701236984927,0.22244590819097257,8.018658900040148,0.16053106174162735,32,0.2991250032137161,0.8328794986376455,1
BOT_44,88.81699724000254,0.8571589953550095,0.7359286395457754,0.06986216881057493,7.84921591848699,0.194439031285637,13,0.26470621663380345,0.62657753774231,1
BOT_247,194.99822285655043,1.3759890716263192,0.9990622755537841,0.2009510320509434,8.543037606832993,0.08897198131175514,46,0.40955186229206253,0.9178062177962995,1
USER_421,3.5006749848074104,4.233293079027033,0.029093979111467362,4.836583349091721,49.81953613098545,0.5377060879963942,1018,0.8966551274470483,0.2576016164788488,0
BOT_281,100.69927352773037,1.9620618930424063,0.9015678230796185,0.10914292815121895,2.081881498335476,0.18526429882031353,106,0.10220231966416833,0.6571503845357647,1
USER_593,8.72887851414525,5.570477212756298,0.33844968421209265,2.646425266779442,35.91827316676603,0.9649608815728323,2185,0.7643842432143613,0.04833000697692667,0
USER_614,4.188441944954941,6.297529908256635,0.20023172697233252,1.1953437349573353,16.44512925367495,0.5448504595074228,984,0.7454057829477067,0.248147444528287,0
USER_510,5.130464649371383,4.6408974139880605,0.23877808936526904,2.0965878034537493,42.40151590276071,0.7704135319857699,2828,0.8422796961839503,0.040875169527593354,0
BOT_244,52.31849247933012,1.2744436568700022,0.7445988183259339,0.08743819834913218,8.813280289397548,0.11242309972696424,147,0.2721709641283961,0.7198262711815495,1
USER_522,6.551052470672871,4.516429454246415,0.23519665178553312,0.5330887004949214,46.63063496201994,0.6689993905142451,747,0.6473846820377928,0.11643643703054912,0
USER_21,7.417414455708868,7.452047586096643,0.06248060317223972,2.4374111941086665,39.80713247749485,0.5090145044794561,2747,0.7883139988050829,0.009352472733576367,0
USER_343,7.560829554902348,4.702057780571298,0.0881950557658997,2.469725712200936,41.53176474915402,0.8077144575164633,2807,0.7369336329843963,0.033929921827146735,0
BOT_158,85.64563159885995,0.20697622379549097,0.9681677749152873,0.14916392988813357,3.4914501751154643,0.10954722756114252,111,0.1278564592649623,0.9856115388662054,1
USER_677,1.6027625082274437,3.4176245734000936,0.1476544775236818,1.1275260629232209,30.9466488991973,0.9129441132134073,1156,0.96902896196232,0.07117630909714118,0
USER_129,2.7624977572084304,4.058179492849306,0.03776755906419238,2.0854717441364268,53.3999795947545,0.7720630009815505,1479,0.9995618799052307,0.05437507666546558,0
USER_641,4.034859180091768,4.1573760688264905,0.1533588564233036,2.8999559653682225,52.41015642764477,0.5007141715395884,562,0.6131199497107583,0.05324455049730353,0
USER_162,4.895344019885224,7.0140546741225025,0.39822756019627514,3.392577817278391,16.41749633073474,0.8263640618886121,1161,0.8397110071294367,0.1560480669073187,0
USER_9,4.904356776188766,6.832575247662923,0.2689535373166815,1.41908947865793,58.74521364051175,0.5019591874755467,222,0.6936231100069996,0.029690587022612045,0
USER_397,5.939727985696203,3.05142247967846,0.03070322475549521,4.865335055000181,18.3269256748635,0.5261664286503314,1928,0.89929552247236,0.0034578042158955767,0
BOT_60,108.3015934534223,0.8375228597923916,0.8068290177693538,0.034011613698286675,3.4209406399158793,0.10301320689540773,124,0.45113203126081636,0.7719724309560593,1
USER_584,8.886874898280805,7.16464857787114,0.09288987636053725,3.2265356683076734,48.257442493063195,0.6777648985760039,386,0.9522602309858311,0.1254394799380868,0
USER_295,3.7377884767265277,7.635618909322247,0.3314611624473157,1.3181794377680243,42.82813511998262,0.7560442883493319,1778,0.8263452294238478,0.2088664308363817,0
USER_467,7.628817055013133,4.997593922934674,0.06458313362569604,2.2458773947904884,20.21282339681982,0.9408544848192923,1413,0.8609056023775081,0.2815734718758099,0
USER_349,4.020494088428585,3.2512150491149105,0.30547690774012826,2.7606731898744297,57.037542961723055,0.9743952488459591,503,0.8311508325763637,0.11643992430067479,0
USER_350,9.806729215502266,3.1745577632811193,0.2093605483688033,1.9754779730821634,18.73906424374669,0.6340235936893188,2611,0.8997261420569738,0.05122808503511569,0
USER_565,8.327131170320456,5.785202566375176,0.39062440932916176,4.72965967798569,36.87905690257571,0.7776479126640907,2064,0.801428029761422,0.0028616862076634828,0
USER_368,3.114760644963575,3.6274314839957533,0.0284622715511639,0.9777215909636026,30.259857128766484,0.7412465302638315,2953,0.9743976716007111,0.2364479364407119,0
BOT_298,143.43357137285005,0.4653491357364744,0.7039005770532207,0.22739903120544816,4.418072021613068,0.060688509164788795,82,0.44968900987407034,0.6015279690634332,1
USER_389,3.254211089132491,4.587748501287942,0.09833897699736012,3.0690817418846517,23.585879944908985,0.7372265899222616,432,0.981652656628429,0.014387319731096292,0
USER_14,7.183173398529185,5.590040332023124,0.06252678828354434,4.29745735053918,22.08006382178815,0.65003354145272,1309,0.9776165113123709,0.2939203004321579,0
USER_10,9.189488294689529,5.918567938656819,0.3304258738193142,2.384128144974579,30.55567084974243,0.9997303405298366,1789,0.6199124006092175,0.08141441852387538,0
USER_61,9.01193502372557,7.074698642702696,0.27301298381508865,2.0179877398059447,10.491377628489392,0.7559693153409639,710,0.9903483451134146,0.21890352409417238,0
USER_179,6.125858016103933,7.404865028198287,0.19998359678591537,3.2441574269665265,13.302765391108004,0.9758512031952686,222,0.9785514613433484,0.07652616672641945,0
BOT_110,93.46271793706521,0.7066959114217882,0.928068357966906,0.07415073812768463,1.7210336174620764,0.18201186313421874,157,0.26710439171003986,0.7834092035527562,1
USER_689,6.031533564519419,6.800804648950795,0.2652584995900835,4.811621539120233,25.961264889309422,0.6096946945981232,1268,0.9088961103573107,0.25356766744822196,0
USER_186,2.7109688480535485,6.687130428853386,0.24684237777146253,4.598718191088419,45.76611552645678,0.655756149506993,2404,0.6090274332809508,0.0047514212834622645,0
